Price	ticker	interval	path_stra	path_candle	pine_path	Net Profit_usd	Full Indicator Name	key_techs	Name	Index	Net Profit_per	Trade Activity Per Candle	Total Closed Trades	Percent Profitable_per	Profit Factor	Max Drawdown_usd	Max Drawdown_per	Avg Trade_usd	Avg Trade_per	Avg # Bars in Trades	Release date	months_trained	id_model	path_ico	path_ico_big	pine_path_shadow	n_candles	Precision f1_per	Tree Deep
79	AMZN	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_2BB0_b8356da2_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_2BB0_b8356da2_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AMZN_1Day_2BB0_de5_q0.796_idb8356da2.pine.java	710576.58	Bollinger_Bands & Bull_Bear_Power Combined	2BB0	Amazon.com	NASDAQ	71.06	0.042	91.0	100.0		2214	0.13	7808	51040.36	4174.0	2024-09-27	103	b8356da2	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QU1aTiAtIDFEYXkgLSAyQkIwIC0gYjgzNTZkYTI.pine	2180.0	66.7	5
79	AMZN	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_1T00_912096cc_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_1T00_912096cc_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AMZN_1Day_1T00_de5_q0.892_id912096cc.pine.java	721958.2	Triple Exponential Moving Average (TEMA)	1T00	Amazon.com	NASDAQ	72.2	0.039	85.0	100.0		1324	0.13	8493	47646.12	3706.0	2024-09-27	104	912096cc	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QU1aTiAtIDFEYXkgLSAxVDAwIC0gOTEyMDk2Y2M.pine	2199.0	65.4	5
79	ADBE	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_2TV0_ca0d60fa_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_2TV0_ca0d60fa_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\ADBE_1Day_2TV0_de5_q0.935_idca0d60fa.pine.java	781447.6	Triple_EMA & Vortex_Indicator Combined	2TV0	Adobe	NASDAQ	78.14	0.05	109.0	97.25	962.628	899	0.07	7169	43302.55	5279.0	2024-09-27	104	ca0d60fa	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QURCRSAtIDFEYXkgLSAyVFYwIC0gY2EwZDYwZmE.pine	2185.0	66.6	5
79	AAPL	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_2CT0_8a979adf_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_2CT0_8a979adf_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AAPL_1Day_2CT0_de5_q0.855_id8a979adf.pine.java	857985.34	Chaikin_Money_Flow & Triple_EMA Combined	2CT0	Apple	NASDAQ	85.8	0.073	160.0	99.38		3078	0.31	5362	42086.46	7235.0	2024-09-27	103	8a979adf	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QUFQTCAtIDFEYXkgLSAyQ1QwIC0gOGE5NzlhZGY.pine	2180.0	63.1	5
79	NVDA	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVDA_1Day_1ULT_e46cc337_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVDA_1Day_1ULT_e46cc337_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\NVDA_1Day_1ULT_de5_q0.973_ide46cc337.pine.java	835728.6	CM Ultimate MA MTF V2	1ULT	NVIDIA Corporation	NASDAQ	83.57	0.04	87.0	97.7	553.121	2814	0.26	9606	37236.31	4520.0	2024-09-27	102	e46cc337	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVDA.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVDA_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TlZEQSAtIDFEYXkgLSAxVUxUIC0gZTQ2Y2MzMzc.pine	2150.0	66.0	5
79	AAPL	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_2TV0_cb07aedb_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_2TV0_cb07aedb_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AAPL_1Day_2TV0_de5_q0.816_idcb07aedb.pine.java	740569.1	Triple_EMA & Vortex_Indicator Combined	2TV0	Apple	NASDAQ	74.06	0.062	135.0	97.04	450.336	6187	0.62	5485	29239.66	7830.0	2024-09-27	104	cb07aedb	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QUFQTCAtIDFEYXkgLSAyVFYwIC0gY2IwN2FlZGI.pine	2185.0	64.9	5
79	AMZN	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_1ICH_6c748517_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_1ICH_6c748517_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AMZN_1Day_1ICH_de5_q1.118_id6c748517.pine.java	660360.34	Ichimoku Oscillator	1ICH	Amazon.com	NASDAQ	66.04	0.04	83.0	97.59	1335.601	1638	0.1	7956	28809.48	3515.0	2024-08-21	99	6c748517	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QU1aTiAtIDFEYXkgLSAxSUNIIC0gNmM3NDg1MTc.pine	2096.0	64.7	5
79	AAPL	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_1T00_e410a18a_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_1T00_e410a18a_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AAPL_1Day_1T00_de5_q0.849_ide410a18a.pine.java	717238.26	Triple Exponential Moving Average (TEMA)	1T00	Apple	NASDAQ	71.72	0.063	138.0	97.83	1178.499	6187	0.62	5197	25865.82	7442.0	2024-09-27	104	e410a18a	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QUFQTCAtIDFEYXkgLSAxVDAwIC0gZTQxMGExOGE.pine	2199.0	61.0	5
79	ADBE	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_1MAD_a9d97a00_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_1MAD_a9d97a00_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\ADBE_1Day_1MAD_de5_q0.946_ida9d97a00.pine.java	666072.96	Madrid Moving Average Ribbon	1MAD	Adobe	NASDAQ	66.61	0.049	107.0	99.07	2416.058	1097	0.07	6224	25406.74	5176.0	2024-09-27	104	a9d97a00	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QURCRSAtIDFEYXkgLSAxTUFEIC0gYTlkOTdhMDA.pine	2199.0	62.7	5
79	AAPL	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_2BT0_ad8d1a00_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_2BT0_ad8d1a00_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AAPL_1Day_2BT0_de5_q0.834_idad8d1a00.pine.java	710117.13	Bull_Bear_Power & Triple_EMA Combined	2BT0	Apple	NASDAQ	71.01	0.065	144.0	97.92	901.821	6187	0.62	4931	23386.28	6994.0	2024-09-27	104	ad8d1a00	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QUFQTCAtIDFEYXkgLSAyQlQwIC0gYWQ4ZDFhMDA.pine	2199.0	62.5	5
79	AAPL	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_1SQU_0df88e9f_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAPL_1Day_1SQU_0df88e9f_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AAPL_1Day_1SQU_de5_q0.922_id0df88e9f.pine.java	674597.95	Squeeze Momentum Indicator (LazyBear)	1SQU	Apple	NASDAQ	67.46	0.065	140.0	95.0	253.253	5508	0.55	4818	21809.38	6798.0	2024-09-27	102	0df88e9f	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAPL_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QUFQTCAtIDFEYXkgLSAxU1FVIC0gMGRmODhlOWY.pine	2161.0	62.3	5
79	NVDA	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVDA_1Day_1SUP_74f6d563_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVDA_1Day_1SUP_74f6d563_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\NVDA_1Day_1SUP_de5_q0.796_id74f6d563.pine.java	667532.4	SuperTrend by KivancOzbilgic	1SUP	NVIDIA Corporation	NASDAQ	66.75	0.039	86.0	96.51	338.711	2718	0.27	7762	16916.24	4238.0	2024-09-27	104	74f6d563	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVDA.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVDA_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TlZEQSAtIDFEYXkgLSAxU1VQIC0gNzRmNmQ1NjM.pine	2190.0	62.2	5
79	NVDA	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVDA_1Day_1T00_2c6fcd7a_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVDA_1Day_1T00_2c6fcd7a_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\NVDA_1Day_1T00_de5_q1.026_id2c6fcd7a.pine.java	669074.33	Triple Exponential Moving Average (TEMA)	1T00	NVIDIA Corporation	NASDAQ	66.91	0.034	75.0	98.67	2317.739	5477	0.33	8920	15089.36	4108.0	2024-09-27	104	2c6fcd7a	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVDA.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVDA_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TlZEQSAtIDFEYXkgLSAxVDAwIC0gMmM2ZmNkN2E.pine	2199.0	65.6	5
79	MSFT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/MSFT_1Day_1SQU_7fe9bf4b_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/MSFT_1Day_1SQU_7fe9bf4b_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\MSFT_1Day_1SQU_de5_q0.859_id7fe9bf4b.pine.java	702598.25	Squeeze Momentum Indicator (LazyBear)	1SQU	Microsoft Corp.	NASDAQ	70.26	0.062	135.0	83.7	92.872	2188	0.13	5204	12284.48	1797.0	2024-09-27	102	7fe9bf4b	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/MSFT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/MSFT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TVNGVCAtIDFEYXkgLSAxU1FVIC0gN2ZlOWJmNGI.pine	2161.0	65.8	5
79	ADBE	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_2BB0_ce77126b_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_2BB0_ce77126b_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\ADBE_1Day_2BB0_de5_q0.753_idce77126b.pine.java	566999.25	Bollinger_Bands & Bull_Bear_Power Combined	2BB0	Adobe	NASDAQ	56.7	0.033	72.0	93.06	290.474	1851	0.12	7874	12214.81	3181.0	2024-09-27	103	ce77126b	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QURCRSAtIDFEYXkgLSAyQkIwIC0gY2U3NzEyNmI.pine	2180.0	67.3	5
79	ADBE	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_1SUP_05556ef9_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_1SUP_05556ef9_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\ADBE_1Day_1SUP_de5_q0.702_id05556ef9.pine.java	625300.11	SuperTrend by KivancOzbilgic	1SUP	Adobe	NASDAQ	62.53	0.036	78.0	91.03	160.319	2970	0.18	8016	11958.21	3070.0	2024-09-27	104	05556ef9	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QURCRSAtIDFEYXkgLSAxU1VQIC0gMDU1NTZlZjk.pine	2190.0	61.0	5
79	ADBE	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_2MM0_9c47255a_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ADBE_1Day_2MM0_9c47255a_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\ADBE_1Day_2MM0_de5_q0.858_id9c47255a.pine.java	572534.11	MA_Cross_SMA & Money_Flow_Index Combined	2MM0	Adobe	NASDAQ	57.25	0.031	67.0	94.03	168.663	2560	0.16	8545	11382.97	3071.0	2024-09-27	103	9c47255a	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ADBE_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QURCRSAtIDFEYXkgLSAyTU0wIC0gOWM0NzI1NWE.pine	2179.0	64.8	5
79	NVDA	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVDA_1Day_1SQU_b4aee3cb_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVDA_1Day_1SQU_b4aee3cb_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\NVDA_1Day_1SQU_de5_q1.084_idb4aee3cb.pine.java	569784.45	Squeeze Momentum Indicator (LazyBear)	1SQU	NVIDIA Corporation	NASDAQ	56.98	0.037	79.0	96.2	139.32	4382	0.28	7212	9276.07	3220.0	2024-09-27	102	b4aee3cb	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVDA.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVDA_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TlZEQSAtIDFEYXkgLSAxU1FVIC0gYjRhZWUzY2I.pine	2161.0	66.8	5
79	MSFT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/MSFT_1Day_1M00_b6a96e18_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/MSFT_1Day_1M00_b6a96e18_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\MSFT_1Day_1M00_de5_q0.924_idb6a96e18.pine.java	635506.99	Money Flow Index (MFI)	1M00	Microsoft Corp.	NASDAQ	63.55	0.061	133.0	84.21	187.853	5726	0.36	4778	8869.18	1528.0	2024-09-27	104	b6a96e18	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/MSFT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/MSFT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TVNGVCAtIDFEYXkgLSAxTTAwIC0gYjZhOTZlMTg.pine	2186.0	62.5	5
79	AMZN	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_1BOL_9d10c25f_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_1BOL_9d10c25f_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AMZN_1Day_1BOL_de5_q0.983_id9d10c25f.pine.java	479533.69	Bollinger RSI Double Strategy	1BOL	Amazon.com	NASDAQ	47.95	0.037	74.0	95.95	180.808	4817	0.33	6480	8859.45	3656.0	2024-09-27	95	9d10c25f	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QU1aTiAtIDFEYXkgLSAxQk9MIC0gOWQxMGMyNWY.pine	2000.0	60.0	5
79	AMZN	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_2BT0_797eb02d_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_2BT0_797eb02d_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AMZN_1Day_2BT0_de5_q0.974_id797eb02d.pine.java	549414.9	Bull_Bear_Power & Triple_EMA Combined	2BT0	Amazon.com	NASDAQ	54.94	0.026	57.0	92.98	487.902	2328	0.15	9638	8387.78	1981.0	2024-09-27	104	797eb02d	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QU1aTiAtIDFEYXkgLSAyQlQwIC0gNzk3ZWIwMmQ.pine	2199.0	65.0	5
79	NVST	1Hour	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVST_1Hour_1MAD_831fdffc_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVST_1Hour_1MAD_831fdffc_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\NVST_1Hour_1MAD_de6_q0.622_id831fdffc.pine.java	64608010.28	Madrid Moving Average Ribbon	1MAD	Envista Holdings Corporation	NYSE	6460.8	0.003	31.0	64.52	34731.261	1030	0.0	2084129	8338.07	44.0	2024-09-27	60	831fdffc	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVST.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVST_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TlZTVCAtIDFIb3VyIC0gMU1BRCAtIDgzMWZkZmZj.pine	10450.0	56.6	6
93	ETHUSDT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ETHUSDT_1Day_1ULT_0563b718_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ETHUSDT_1Day_1ULT_0563b718_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\ETH+USDT_1Day_1ULT_de5_q0.786_id0563b718.pine.java	522821.73	CM Ultimate MA MTF V2	1ULT	Ethereum / U.S. Dollar	CRYPTO	52.28	0.009	23.0	95.65	9250.648	2036	0.2	22731	7563.68	243.0	2024-10-14	84	0563b718	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ETH+USDT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ETH+USDT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/RVRIVVNEVCAtIDFEYXkgLSAxVUxUIC0gMDU2M2I3MTg.pine	2567.0	62.6	5
79	TSLA	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/TSLA_1Day_2TV0_e16831e4_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/TSLA_1Day_2TV0_e16831e4_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\TSLA_1Day_2TV0_de5_q0.932_ide16831e4.pine.java	472408.15	Triple_EMA & Vortex_Indicator Combined	2TV0	Tesla	NASDAQ	47.24	0.015	33.0	96.97	100.615	5413	0.37	14315	7554.52	2178.0	2024-09-27	104	e16831e4	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/TSLA.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/TSLA_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/VFNMQSAtIDFEYXkgLSAyVFYwIC0gZTE2ODMxZTQ.pine	2185.0	62.9	5
